year,state,new_party,region,party_total
2012,ARIZONA,Democrat,Southwest,0.44589766941799386
2012,ARIZONA,Republican,Southwest,0.536545331659747
2012,ARIZONA,Third_Party,Southwest,0.01755699892225913
2012,ARKANSAS,Democrat,Southeast,0.36878990301720105
2012,ARKANSAS,Republican,Southeast,0.6056693608410911
2012,ARKANSAS,Third_Party,Southeast,0.02554073614170784
2012,CALIFORNIA,Democrat,Pacific,0.6023895914168964
2012,CALIFORNIA,Republican,Pacific,0.371203785207048
2012,CALIFORNIA,Third_Party,Pacific,0.02640662337605563
2012,COLORADO,Democrat,Rocky Mountain,0.5149222655161517
2012,COLORADO,Republican,Rocky Mountain,0.4612709163904798
2012,COLORADO,Third_Party,Rocky Mountain,0.023806818093368553
2012,CONNECTICUT,Democrat,Northeast,0.5808501325885442
2012,CONNECTICUT,Republican,Northeast,0.4074511424691504
2012,CONNECTICUT,Third_Party,Northeast,0.011698724942305372
2012,DELAWARE,Democrat,Northeast,0.5861074198458528
2012,DELAWARE,Republican,Northeast,0.39982604073546113
2012,DELAWARE,Third_Party,Northeast,0.014066539418686123
2012,DISTRICT OF COLUMBIA,Democrat,Northeast,0.9091311392818725
2012,DISTRICT OF COLUMBIA,Republican,Northeast,0.07278291417600523
2012,DISTRICT OF COLUMBIA,Third_Party,Northeast,0.01808594654212225
2012,FLORIDA,Democrat,Southeast,0.5000786506869869
2012,FLORIDA,Republican,Southeast,0.49130977761975525
2012,FLORIDA,Third_Party,Southeast,0.008611571693257835
2012,GEORGIA,Democrat,Southeast,0.45507959666882086
2012,GEORGIA,Republican,Southeast,0.5332924217752452
2012,GEORGIA,Third_Party,Southeast,0.011627981555933942
2012,HAWAII,Democrat,Pacific,0.7014793244563191
2012,HAWAII,Republican,Pacific,0.2768214768539593
2012,HAWAII,Third_Party,Pacific,0.02169919868972159
2012,IDAHO,Democrat,Rocky Mountain,0.3262233355920978
2012,IDAHO,Republican,Rocky Mountain,0.6452978349589283
2012,IDAHO,Third_Party,Rocky Mountain,0.028478829448973897
2012,ILLINOIS,Democrat,Midwest,0.5760213536247709
2012,ILLINOIS,Republican,Midwest,0.407327412708169
2012,ILLINOIS,Third_Party,Midwest,0.016651233667060027
2012,INDIANA,Democrat,Midwest,0.43927302904058396
2012,INDIANA,Republican,Midwest,0.5412553238022445
2012,INDIANA,Third_Party,Midwest,0.01947164715717152
2012,IOWA,Democrat,Midwest,0.5198801653414908
2012,IOWA,Republican,Midwest,0.46177868510536096
2012,IOWA,Third_Party,Midwest,0.01834114955314819
2012,KANSAS,Democrat,Midwest,0.3799457055391902
2012,KANSAS,Republican,Midwest,0.5971132036921613
2012,KANSAS,Third_Party,Midwest,0.022941090768648528
2012,KENTUCKY,Democrat,Southeast,0.37801327834445797
2012,KENTUCKY,Republican,Southeast,0.6049314159932162
2012,KENTUCKY,Third_Party,Southeast,0.01705530566232587
2012,LOUISIANA,Democrat,Southeast,0.4057746362330215
2012,LOUISIANA,Republican,Southeast,0.5778457572847425
2012,LOUISIANA,Third_Party,Southeast,0.016379606482236034
2012,MAINE,Democrat,Northeast,0.5537103419348252
2012,MAINE,Republican,Northeast,0.40327392039825705
2012,MAINE,Third_Party,Northeast,0.04301573766691779
2012,MARYLAND,Democrat,Northeast,0.6197419077931849
2012,MARYLAND,Republican,Northeast,0.3589773233894539
2012,MARYLAND,Third_Party,Northeast,0.02128076881736118
2012,MASSACHUSETTS,Democrat,Northeast,0.6033830832021647
2012,MASSACHUSETTS,Republican,Northeast,0.37319122315334863
2012,MASSACHUSETTS,Third_Party,Northeast,0.02342569364448671
2012,MICHIGAN,Democrat,Midwest,0.5420820421051875
2012,MICHIGAN,Republican,Midwest,0.4471091602742022
2012,MICHIGAN,Third_Party,Midwest,0.010808797620610272
2012,MINNESOTA,Democrat,Midwest,0.5265230315324626
2012,MINNESOTA,Republican,Midwest,0.4495820110666865
2012,MINNESOTA,Third_Party,Midwest,0.02389495740085086
2012,MISSISSIPPI,Democrat,Southeast,0.4378935954398935
2012,MISSISSIPPI,Republican,Southeast,0.5528584674358112
2012,MISSISSIPPI,Third_Party,Southeast,0.009247937124295261
2012,MISSOURI,Democrat,Midwest,0.4438348354545333
2012,MISSOURI,Republican,Midwest,0.5376374113587709
2012,MISSOURI,Third_Party,Midwest,0.018527753186695937
2012,MONTANA,Democrat,Rocky Mountain,0.41698137374805805
2012,MONTANA,Republican,Rocky Mountain,0.553515353849205
2012,MONTANA,Third_Party,Rocky Mountain,0.029503272402736917
2012,NEBRASKA,Democrat,Midwest,0.38027314417928976
2012,NEBRASKA,Republican,Midwest,0.5980319217904804
2012,NEBRASKA,Third_Party,Midwest,0.0216949340302299
2012,NEVADA,Democrat,Rocky Mountain,0.5235624947040056
2012,NEVADA,Republican,Rocky Mountain,0.4567531564126363
2012,NEVADA,Third_Party,Rocky Mountain,0.01968434888335806
2012,NEW HAMPSHIRE,Democrat,Northeast,0.5197968415071198
2012,NEW HAMPSHIRE,Republican,Northeast,0.4640379649268888
2012,NEW HAMPSHIRE,Third_Party,Northeast,0.016165193565991345
2012,NEW JERSEY,Democrat,Northeast,0.5834235491063761
2012,NEW JERSEY,Republican,Northeast,0.4062356482714438
2012,NEW JERSEY,Third_Party,Northeast,0.010340802622180194
2012,NEW MEXICO,Democrat,Southwest,0.5299276052046678
2012,NEW MEXICO,Republican,Southwest,0.4284332663909013
2012,NEW MEXICO,Third_Party,Southwest,0.04163912840443096
2012,NEW YORK,Democrat,Northeast,0.6076098417487449
2012,NEW YORK,Republican,Northeast,0.312415973282314
2012,NEW YORK,Third_Party,Northeast,0.07997418496894104
2012,NORTH CAROLINA,Democrat,Southeast,0.48350968577067555
2012,NORTH CAROLINA,Republican,Southeast,0.5039306410214295
2012,NORTH CAROLINA,Third_Party,Southeast,0.01255967320789493
2012,NORTH DAKOTA,Democrat,Midwest,0.38697310888979725
2012,NORTH DAKOTA,Republican,Midwest,0.5831568255855722
2012,NORTH DAKOTA,Third_Party,Midwest,0.029870065524630576
2012,OHIO,Democrat,Midwest,0.5066674765831987
2012,OHIO,Republican,Midwest,0.47688440878422567
2012,OHIO,Third_Party,Midwest,0.01644811463257563
2012,OKLAHOMA,Democrat,Southwest,0.3322768025698344
2012,OKLAHOMA,Republican,Southwest,0.6677231974301656
2012,OREGON,Democrat,Pacific,0.54239326652769
2012,OREGON,Republican,Pacific,0.42149871176513326
2012,OREGON,Third_Party,Pacific,0.036108021707176675
2012,PENNSYLVANIA,Democrat,Northeast,0.520768577021407
2012,PENNSYLVANIA,Republican,Northeast,0.46680866033674445
2012,PENNSYLVANIA,Third_Party,Northeast,0.012422762641848542
2012,RHODE ISLAND,Democrat,Northeast,0.627009588632639
2012,RHODE ISLAND,Republican,Northeast,0.35243661570813967
2012,RHODE ISLAND,Third_Party,Northeast,0.020553795659221295
2012,SOUTH CAROLINA,Democrat,Southeast,0.4408803340736147
2012,SOUTH CAROLINA,Republican,Southeast,0.5456113125586141
2012,SOUTH CAROLINA,Third_Party,Southeast,0.013508353367771182
2012,SOUTH DAKOTA,Democrat,Midwest,0.3986614075835246
2012,SOUTH DAKOTA,Republican,Midwest,0.5788931187554114
2012,SOUTH DAKOTA,Third_Party,Midwest,0.022445473661064003
2012,TENNESSEE,Democrat,Southeast,0.39075814993795194
2012,TENNESSEE,Republican,Southeast,0.5947871471993759
2012,TENNESSEE,Third_Party,Southeast,0.014454702862672187
2012,TEXAS,Democrat,Southwest,0.41383358283760857
2012,TEXAS,Republican,Southwest,0.5716697746805639
2012,TEXAS,Third_Party,Southwest,0.014496642481827594
2012,UTAH,Democrat,Rocky Mountain,0.2474966582796037
2012,UTAH,Republican,Rocky Mountain,0.727905331026891
2012,UTAH,Third_Party,Rocky Mountain,0.024598010693505267
2012,VERMONT,Democrat,Northeast,0.665705503023823
2012,VERMONT,Republican,Northeast,0.3097263523672692
2012,VERMONT,Third_Party,Northeast,0.02456814460890775
2012,VIRGINIA,Democrat,Southeast,0.5115645679621864
2012,VIRGINIA,Republican,Southeast,0.4728310289638912
2012,VIRGINIA,Third_Party,Southeast,0.01560440307392238
2012,WASHINGTON,Democrat,Pacific,0.5616339829967276
2012,WASHINGTON,Republican,Pacific,0.4129462143210913
2012,WASHINGTON,Third_Party,Pacific,0.025419802682181115
2012,WEST VIRGINIA,Democrat,Southeast,0.3553930415638732
2012,WEST VIRGINIA,Republican,Southeast,0.6229584241943327
2012,WEST VIRGINIA,Third_Party,Southeast,0.021648534241794172
2012,WISCONSIN,Democrat,Midwest,0.5277616253515459
2012,WISCONSIN,Republican,Midwest,0.4593834671361976
2012,WISCONSIN,Third_Party,Midwest,0.012854907512256491
2012,WYOMING,Democrat,Rocky Mountain,0.2763690611525283
2012,WYOMING,Republican,Rocky Mountain,0.6819358518713527
2012,WYOMING,Third_Party,Rocky Mountain,0.04169508697611897
2016,ALABAMA,Democrat,Southeast,0.3435794575797364
2016,ALABAMA,Republican,Southeast,0.6208309236440906
2016,ALABAMA,Third_Party,Southeast,0.035589618776173
2016,ALASKA,Democrat,Pacific,0.36550871290111986
2016,ALASKA,Republican,Pacific,0.5128151207753728
2016,ALASKA,Third_Party,Pacific,0.12167616632350728
2016,ARIZONA,Democrat,Southwest,0.45127654075817136
2016,ARIZONA,Republican,Southwest,0.4867161647232105
2016,ARIZONA,Third_Party,Southwest,0.062007294518618125
2016,ARKANSAS,Democrat,Southeast,0.33653124129360934
2016,ARKANSAS,Republican,Southeast,0.6057410216382829
2016,ARKANSAS,Third_Party,Southeast,0.05772773706810776
2016,CALIFORNIA,Democrat,Pacific,0.6172639960455788
2016,CALIFORNIA,Republican,Pacific,0.3161710653843943
2016,CALIFORNIA,Third_Party,Pacific,0.06656493857002686
2016,COLORADO,Democrat,Rocky Mountain,0.48156980382847403
2016,COLORADO,Republican,Rocky Mountain,0.4325139737143104
2016,COLORADO,Third_Party,Rocky Mountain,0.08591622245721561
2016,CONNECTICUT,Democrat,Northeast,0.5456630109670987
2016,CONNECTICUT,Republican,Northeast,0.40926914378814777
2016,CONNECTICUT,Third_Party,Northeast,0.045067845244753546
2016,DELAWARE,Democrat,Northeast,0.5335333680563419
2016,DELAWARE,Republican,Northeast,0.41922824339319276
2016,DELAWARE,Third_Party,Northeast,0.04723838855046537
2016,DISTRICT OF COLUMBIA,Democrat,Northeast,0.9048388386787171
2016,DISTRICT OF COLUMBIA,Republican,Northeast,0.04070383108054067
2016,DISTRICT OF COLUMBIA,Third_Party,Northeast,0.05445733024074222
2016,FLORIDA,Democrat,Southeast,0.4782331580580505
2016,FLORIDA,Republican,Southeast,0.49021941416590736
2016,FLORIDA,Third_Party,Southeast,0.031547427776042115
2016,GEORGIA,Democrat,Southeast,0.4563998335736082
2016,GEORGIA,Republican,Southeast,0.50771326054771
2016,GEORGIA,Third_Party,Southeast,0.03588690587868177
2016,HAWAII,Democrat,Pacific,0.6098079805512905
2016,HAWAII,Republican,Pacific,0.29439707172625573
2016,HAWAII,Third_Party,Pacific,0.09579494772245375
2016,IDAHO,Democrat,Rocky Mountain,0.27492013820979205
2016,IDAHO,Republican,Rocky Mountain,0.5926143236919689
2016,IDAHO,Third_Party,Rocky Mountain,0.13246553809823908
2016,ILLINOIS,Democrat,Midwest,0.558253666987933
2016,ILLINOIS,Republican,Midwest,0.3876175307382527
2016,ILLINOIS,Third_Party,Midwest,0.05412880227381428
2016,INDIANA,Democrat,Midwest,0.37774839686752043
2016,INDIANA,Republican,Midwest,0.5694003344841128
2016,INDIANA,Third_Party,Midwest,0.05285126864836682
2016,IOWA,Democrat,Midwest,0.41752513445496237
2016,IOWA,Republican,Midwest,0.5116206134467737
2016,IOWA,Third_Party,Midwest,0.0708542520982639
2016,KANSAS,Democrat,Midwest,0.36052370732234496
2016,KANSAS,Republican,Midwest,0.5665458180583958
2016,KANSAS,Third_Party,Midwest,0.07293047461925935
2016,KENTUCKY,Democrat,Southeast,0.3268218833364776
2016,KENTUCKY,Republican,Southeast,0.6251963855190009
2016,KENTUCKY,Third_Party,Southeast,0.047981731144521554
2016,LOUISIANA,Democrat,Southeast,0.3844956609851397
2016,LOUISIANA,Republican,Southeast,0.580886846535688
2016,LOUISIANA,Third_Party,Southeast,0.034617492479172333
2016,MAINE,Democrat,Northeast,0.4634521409730895
2016,MAINE,Republican,Northeast,0.43476678084498865
2016,MAINE,Third_Party,Northeast,0.10178107818192182
2016,MARYLAND,Democrat,Northeast,0.6032854853195064
2016,MARYLAND,Republican,Northeast,0.33918616431884707
2016,MARYLAND,Third_Party,Northeast,0.05752835036164643
2016,MASSACHUSETTS,Democrat,Northeast,0.5905006509667129
2016,MASSACHUSETTS,Republican,Northeast,0.3228620279085515
2016,MASSACHUSETTS,Third_Party,Northeast,0.08663732112473552
2016,MICHIGAN,Democrat,Midwest,0.4727453095086684
2016,MICHIGAN,Republican,Midwest,0.47497564219996147
2016,MICHIGAN,Third_Party,Midwest,0.052279048291370124
2016,MINNESOTA,Democrat,Midwest,0.4644503396176695
2016,MINNESOTA,Republican,Midwest,0.4492519310427733
2016,MINNESOTA,Third_Party,Midwest,0.0862977293395572
2016,MISSISSIPPI,Democrat,Southeast,0.40114788271784096
2016,MISSISSIPPI,Republican,Southeast,0.5794103808883564
2016,MISSISSIPPI,Third_Party,Southeast,0.01944173639380266
2016,MISSOURI,Democrat,Midwest,0.3813523083523671
2016,MISSOURI,Republican,Midwest,0.5677234783816165
2016,MISSOURI,Third_Party,Midwest,0.0509242132660164
2016,MONTANA,Democrat,Rocky Mountain,0.35935218775150346
2016,MONTANA,Republican,Rocky Mountain,0.5646619186857719
2016,MONTANA,Third_Party,Rocky Mountain,0.07598589356272471
2016,NEBRASKA,Democrat,Midwest,0.33698756377135536
2016,NEBRASKA,Republican,Midwest,0.5874735112712576
2016,NEBRASKA,Third_Party,Midwest,0.07553892495738707
2016,NEVADA,Democrat,Rocky Mountain,0.4791782367811904
2016,NEVADA,Republican,Rocky Mountain,0.4550069531760242
2016,NEVADA,Third_Party,Rocky Mountain,0.06581481004278536
2016,NEW HAMPSHIRE,Democrat,Northeast,0.46826262669690555
2016,NEW HAMPSHIRE,Republican,Northeast,0.46458666981953417
2016,NEW HAMPSHIRE,Third_Party,Northeast,0.0671507034835603
2016,NEW JERSEY,Democrat,Northeast,0.554530844496942
2016,NEW JERSEY,Republican,Northeast,0.4135038665002945
2016,NEW JERSEY,Third_Party,Northeast,0.03196528900276352
2016,NEW MEXICO,Democrat,Southwest,0.48255647178634103
2016,NEW MEXICO,Republican,Southwest,0.40042514333242724
2016,NEW MEXICO,Third_Party,Southwest,0.1170183848812317
2016,NEW YORK,Democrat,Northeast,0.5613614259984896
2016,NEW YORK,Republican,Northeast,0.32390602305742927
2016,NEW YORK,Third_Party,Northeast,0.1147325509440811
2016,NORTH CAROLINA,Democrat,Southeast,0.46172866168209475
2016,NORTH CAROLINA,Republican,Southeast,0.49828094696180414
2016,NORTH CAROLINA,Third_Party,Southeast,0.039990391356101065
2016,NORTH DAKOTA,Democrat,Midwest,0.27226739458706006
2016,NORTH DAKOTA,Republican,Midwest,0.629556278313393
2016,NORTH DAKOTA,Third_Party,Midwest,0.09817632709954699
2016,OHIO,Democrat,Midwest,0.4355807627672002
2016,OHIO,Republican,Midwest,0.5168765067578619
2016,OHIO,Third_Party,Midwest,0.04754273047493791
2016,OKLAHOMA,Democrat,Southwest,0.2893168028454389
2016,OKLAHOMA,Republican,Southwest,0.6532286481962736
2016,OKLAHOMA,Third_Party,Southwest,0.05745454895828745
2016,OREGON,Democrat,Pacific,0.5007185200286208
2016,OREGON,Republican,Pacific,0.39094035184496756
2016,OREGON,Third_Party,Pacific,0.10834112812641156
2016,PENNSYLVANIA,Democrat,Northeast,0.4785361616456285
2016,PENNSYLVANIA,Republican,Northeast,0.4857788580374602
2016,PENNSYLVANIA,Third_Party,Northeast,0.0356849803169113
2016,RHODE ISLAND,Democrat,Northeast,0.5440660657037472
2016,RHODE ISLAND,Republican,Northeast,0.3889805749939674
2016,RHODE ISLAND,Third_Party,Northeast,0.06695335930228549
2016,SOUTH CAROLINA,Democrat,Southeast,0.4067341978966509
2016,SOUTH CAROLINA,Republican,Southeast,0.5493933268569543
2016,SOUTH CAROLINA,Third_Party,Southeast,0.04387247524639484
2016,SOUTH DAKOTA,Democrat,Midwest,0.3173742815994899
2016,SOUTH DAKOTA,Republican,Midwest,0.615307503789588
2016,SOUTH DAKOTA,Third_Party,Midwest,0.06731821461092212
2016,TENNESSEE,Democrat,Southeast,0.34716332798650096
2016,TENNESSEE,Republican,Southeast,0.6072203369421462
2016,TENNESSEE,Third_Party,Southeast,0.0456163350713529
2016,TEXAS,Democrat,Southwest,0.4323525798101196
2016,TEXAS,Republican,Southwest,0.5223468557933538
2016,TEXAS,Third_Party,Southwest,0.04530056439652652
2016,UTAH,Democrat,Rocky Mountain,0.2746126859226901
2016,UTAH,Republican,Rocky Mountain,0.4554081658810042
2016,UTAH,Third_Party,Rocky Mountain,0.26997914819630575
2016,VERMONT,Democrat,Northeast,0.5572274212321393
2016,VERMONT,Republican,Northeast,0.29759382401308093
2016,VERMONT,Third_Party,Northeast,0.14517875475477973
2016,VIRGINIA,Democrat,Southeast,0.49751352833417695
2016,VIRGINIA,Republican,Southeast,0.44427647013924043
2016,VIRGINIA,Third_Party,Southeast,0.05821000152658262
2016,WASHINGTON,Democrat,Pacific,0.5253868006182659
2016,WASHINGTON,Republican,Pacific,0.3683268018663746
2016,WASHINGTON,Third_Party,Pacific,0.10628639751535941
2016,WEST VIRGINIA,Democrat,Southeast,0.26476928017771517
2016,WEST VIRGINIA,Republican,Southeast,0.6863057481161936
2016,WEST VIRGINIA,Third_Party,Southeast,0.048924971706091155
2016,WISCONSIN,Democrat,Midwest,0.4645384137224266
2016,WISCONSIN,Republican,Midwest,0.4721818456731012
2016,WISCONSIN,Third_Party,Midwest,0.06327974060447222
2016,WYOMING,Democrat,Rocky Mountain,0.2162890087639303
2016,WYOMING,Republican,Rocky Mountain,0.6739841105460841
2016,WYOMING,Third_Party,Rocky Mountain,0.10972688068998562
2020,ALABAMA,Democrat,Southeast,0.36569990212122333
2020,ALABAMA,Republican,Southeast,0.620316431668648
2020,ALABAMA,Third_Party,Southeast,0.013983666210128604
2020,ALASKA,Democrat,Pacific,0.42771952271020497
2020,ALASKA,Republican,Pacific,0.5283314327038078
2020,ALASKA,Third_Party,Pacific,0.04394904458598726
2020,ARIZONA,Democrat,Southwest,0.49364690614366613
2020,ARIZONA,Republican,Southwest,0.4905598103046474
2020,ARIZONA,Third_Party,Southwest,0.015793283551686493
2020,ARKANSAS,Democrat,Southeast,0.34775061953014963
2020,ARKANSAS,Republican,Southeast,0.6239572985614432
2020,ARKANSAS,Third_Party,Southeast,0.028292081908407155
2020,CALIFORNIA,Democrat,Pacific,0.6348394689387351
2020,CALIFORNIA,Republican,Pacific,0.3432072362528492
2020,CALIFORNIA,Third_Party,Pacific,0.02195329480841564
2020,COLORADO,Democrat,Rocky Mountain,0.5501106714065329
2020,COLORADO,Republican,Rocky Mountain,0.4160412563491241
2020,COLORADO,Third_Party,Rocky Mountain,0.03384807224434296
2020,CONNECTICUT,Democrat,Northeast,0.5926073151568352
2020,CONNECTICUT,Republican,Northeast,0.3918711828833072
2020,CONNECTICUT,Third_Party,Northeast,0.015521501959857598
2020,DELAWARE,Democrat,Northeast,0.5874300579364167
2020,DELAWARE,Republican,Northeast,0.3977487677110555
2020,DELAWARE,Third_Party,Northeast,0.01482117435252783
2020,DISTRICT OF COLUMBIA,Democrat,Northeast,0.9214969392140692
2020,DISTRICT OF COLUMBIA,Republican,Northeast,0.05397321376714795
2020,DISTRICT OF COLUMBIA,Third_Party,Northeast,0.024529847018782885
2020,FLORIDA,Democrat,Southeast,0.47861450725442234
2020,FLORIDA,Republican,Southeast,0.5121981962250404
2020,FLORIDA,Third_Party,Southeast,0.00918729652053733
2020,GEORGIA,Democrat,Southeast,0.49473055784446274
2020,GEORGIA,Republican,Southeast,0.492374738997912
2020,GEORGIA,Third_Party,Southeast,0.01289470315762526
2020,HAWAII,Democrat,Pacific,0.6314937976901742
2020,HAWAII,Republican,Pacific,0.3395471416941482
2020,HAWAII,Third_Party,Pacific,0.028959060615677566
2020,IDAHO,Democrat,Rocky Mountain,0.33066402154803953
2020,IDAHO,Republican,Rocky Mountain,0.6383756483190364
2020,IDAHO,Third_Party,Rocky Mountain,0.03096033013292412
2020,ILLINOIS,Democrat,Midwest,0.5754164537667581
2020,ILLINOIS,Republican,Midwest,0.40553450818173725
2020,ILLINOIS,Third_Party,Midwest,0.01904903805150468
2020,INDIANA,Democrat,Midwest,0.4096167705971215
2020,INDIANA,Republican,Midwest,0.5702115776570512
2020,INDIANA,Third_Party,Midwest,0.02017165174582723
2020,IOWA,Democrat,Midwest,0.4464723285866375
2020,IOWA,Republican,Midwest,0.5280019763194579
2020,IOWA,Third_Party,Midwest,0.02552569509390458
2020,KANSAS,Democrat,Midwest,0.41559553538832167
2020,KANSAS,Republican,Midwest,0.5621251283426474
2020,KANSAS,Third_Party,Midwest,0.022279336269030964
2020,KENTUCKY,Democrat,Southeast,0.3615151481115404
2020,KENTUCKY,Republican,Southeast,0.6208657186929044
2020,KENTUCKY,Third_Party,Southeast,0.017619133195555158
2020,LOUISIANA,Democrat,Southeast,0.39851456801526214
2020,LOUISIANA,Republican,Southeast,0.5846088241400853
2020,LOUISIANA,Third_Party,Southeast,0.016876607844652527
2020,MAINE,Democrat,Northeast,0.5252557934577239
2020,MAINE,Republican,Northeast,0.43551228110418266
2020,MAINE,Third_Party,Northeast,0.03923192543809345
2020,MARYLAND,Democrat,Northeast,0.6536066486007711
2020,MARYLAND,Republican,Northeast,0.32150291567748757
2020,MARYLAND,Third_Party,Northeast,0.024890435721741308
2020,MASSACHUSETTS,Democrat,Northeast,0.6512298370286536
2020,MASSACHUSETTS,Republican,Northeast,0.3190815758863096
2020,MASSACHUSETTS,Third_Party,Northeast,0.02968858708503679
2020,MICHIGAN,Democrat,Midwest,0.5062081829082437
2020,MICHIGAN,Republican,Midwest,0.4783729069113762
2020,MICHIGAN,Third_Party,Midwest,0.015418910180380123
2020,MINNESOTA,Democrat,Midwest,0.5239509930974001
2020,MINNESOTA,Republican,Midwest,0.4528494240916937
2020,MINNESOTA,Third_Party,Midwest,0.023199582810906113
2020,MISSISSIPPI,Democrat,Southeast,0.41057606455978607
2020,MISSISSIPPI,Republican,Southeast,0.5760295457538255
2020,MISSISSIPPI,Third_Party,Southeast,0.013394389686388447
2020,MISSOURI,Democrat,Midwest,0.4140878173618836
2020,MISSOURI,Republican,Midwest,0.5679965577888949
2020,MISSOURI,Third_Party,Midwest,0.017915624849221507
2020,MONTANA,Democrat,Rocky Mountain,0.4054936936160908
2020,MONTANA,Republican,Rocky Mountain,0.5691846924002028
2020,MONTANA,Third_Party,Rocky Mountain,0.02532161398370644
2020,NEBRASKA,Democrat,Midwest,0.39166630941787967
2020,NEBRASKA,Republican,Midwest,0.5822416333205421
2020,NEBRASKA,Third_Party,Midwest,0.026092057261578257
2020,NEVADA,Democrat,Rocky Mountain,0.5005678195728402
2020,NEVADA,Republican,Rocky Mountain,0.4766624732455941
2020,NEVADA,Third_Party,Rocky Mountain,0.022769707181565645
2020,NEW HAMPSHIRE,Democrat,Northeast,0.5270782528014766
2020,NEW HAMPSHIRE,Republican,Northeast,0.45356259504677604
2020,NEW HAMPSHIRE,Third_Party,Northeast,0.019359152151747373
2020,NEW JERSEY,Democrat,Northeast,0.5733419675281298
2020,NEW JERSEY,Republican,Northeast,0.41396523857348505
2020,NEW JERSEY,Third_Party,Northeast,0.012692793898385112
2020,NEW MEXICO,Democrat,Southwest,0.5428928584957222
2020,NEW MEXICO,Republican,Southwest,0.43496669246129455
2020,NEW MEXICO,Third_Party,Southwest,0.02214044904298323
2020,NEW YORK,Democrat,Northeast,0.603918845358349
2020,NEW YORK,Republican,Northeast,0.3746129384009093
2020,NEW YORK,Third_Party,Northeast,0.021468216240741606
2020,NORTH CAROLINA,Democrat,Southeast,0.4858621177736324
2020,NORTH CAROLINA,Republican,Southeast,0.4993433248829551
2020,NORTH CAROLINA,Third_Party,Southeast,0.014794557343412488
2020,NORTH DAKOTA,Democrat,Midwest,0.31756762359080093
2020,NORTH DAKOTA,Republican,Midwest,0.6511404873707572
2020,NORTH DAKOTA,Third_Party,Midwest,0.03129188903844187
2020,OHIO,Democrat,Midwest,0.45239338340705026
2020,OHIO,Republican,Midwest,0.5327130010087464
2020,OHIO,Third_Party,Midwest,0.014893615584203308
2020,OKLAHOMA,Democrat,Southwest,0.32286174335986634
2020,OKLAHOMA,Republican,Southwest,0.6537327184806295
2020,OKLAHOMA,Third_Party,Southwest,0.02340553815950417
2020,OREGON,Democrat,Pacific,0.5645331865404888
2020,OREGON,Republican,Pacific,0.4036724604634335
2020,OREGON,Third_Party,Pacific,0.031794352996077614
2020,PENNSYLVANIA,Democrat,Northeast,0.5000849567544814
2020,PENNSYLVANIA,Republican,Northeast,0.4884361204017247
2020,PENNSYLVANIA,Third_Party,Northeast,0.011478922843793956
2020,RHODE ISLAND,Democrat,Northeast,0.5947619876593357
2020,RHODE ISLAND,Republican,Northeast,0.38670380471575855
2020,RHODE ISLAND,Third_Party,Northeast,0.018534207624905704
2020,SOUTH CAROLINA,Democrat,Southeast,0.43416838497813925
2020,SOUTH CAROLINA,Republican,Southeast,0.5509348091719648
2020,SOUTH CAROLINA,Third_Party,Southeast,0.014896805849895948
2020,SOUTH DAKOTA,Democrat,Midwest,0.3560525213613529
2020,SOUTH DAKOTA,Republican,Midwest,0.6176938967225024
2020,SOUTH DAKOTA,Third_Party,Midwest,0.02625358191614471
2020,TENNESSEE,Democrat,Southeast,0.37451434271023704
2020,TENNESSEE,Republican,Southeast,0.6066029416628381
2020,TENNESSEE,Third_Party,Southeast,0.018882715626924826
2020,TEXAS,Democrat,Southwest,0.4647900991387051
2020,TEXAS,Republican,Southwest,0.5205760360355265
2020,TEXAS,Third_Party,Southwest,0.014633864825768426
2020,UTAH,Democrat,Rocky Mountain,0.37646048583306063
2020,UTAH,Republican,Rocky Mountain,0.5812983902991959
2020,UTAH,Third_Party,Rocky Mountain,0.04224112386774343
2020,VERMONT,Democrat,Northeast,0.6545578055250049
2020,VERMONT,Republican,Northeast,0.3038105712622113
2020,VERMONT,Third_Party,Northeast,0.04163162321278385
2020,VIRGINIA,Democrat,Southeast,0.5410951717780242
2020,VIRGINIA,Republican,Southeast,0.4399550366728214
2020,VIRGINIA,Third_Party,Southeast,0.018949791549154316
2020,WASHINGTON,Democrat,Pacific,0.5797030113530306
2020,WASHINGTON,Republican,Pacific,0.3876697774334327
2020,WASHINGTON,Third_Party,Pacific,0.03262721121353664
2020,WEST VIRGINIA,Democrat,Southeast,0.29696521244519614
2020,WEST VIRGINIA,Republican,Southeast,0.6863155192461606
2020,WEST VIRGINIA,Third_Party,Southeast,0.01671926830864328
2020,WISCONSIN,Democrat,Midwest,0.4944953686142774
2020,WISCONSIN,Republican,Midwest,0.48822437319608825
2020,WISCONSIN,Third_Party,Midwest,0.017280258189634395
2020,WYOMING,Democrat,Rocky Mountain,0.26387866557990397
2020,WYOMING,Republican,Rocky Mountain,0.6949978994840271
2020,WYOMING,Third_Party,Rocky Mountain,0.04112343493606891
